tp,tn,fp,fn,precision,recall,f_score,epoch,batch
1,3924,4,103,0.19999999999996,0.009615384615384524,0.01834862385312314,1,290
4,3912,3,113,0.5714285714284898,0.0341880341880339,0.0645161290321505,1,300
3,3943,5,81,0.37499999999995315,0.03571428571428529,0.06521739130418762,1,310
2,3930,8,92,0.19999999999998,0.021276595744680625,0.0384615384613639,1,320
1,3937,3,91,0.2499999999999375,0.010869565217391186,0.02083333333325304,1,330
1,3925,3,103,0.2499999999999375,0.009615384615384524,0.01851851851844685,1,340
3,3926,0,103,0.9999999999996666,0.028301886792452564,0.05504587155957848,1,350
3,3935,4,90,0.4285714285713673,0.032258064516128684,0.0599999999998686,1,360
1,3915,1,115,0.49999999999975,0.008620689655172339,0.01694915254233927,1,370
2,3942,1,87,0.6666666666664445,0.0224719101123593,0.043478260869501184,1,380
4,3937,1,90,0.79999999999984,0.04255319148936125,0.08080808080798327,1,390
2,3908,1,121,0.6666666666664445,0.016260162601625886,0.03174603174598476,1,400
0,3934,1,97,0.0,0.0,0.0,1,410
4,3929,4,95,0.4999999999999375,0.04040404040404,0.07476635514004717,1,420
3,3933,3,93,0.4999999999999167,0.031249999999999677,0.05882352941165283,1,430
3,3927,3,99,0.4999999999999167,0.029411764705882065,0.05555555555544959,1,440
3,3922,3,104,0.4999999999999167,0.028037383177569833,0.053097345132641874,1,450
4,3918,7,103,0.36363636363633056,0.03738317757009311,0.06779661016932131,1,460
4,3941,5,82,0.44444444444439507,0.04651162790697621,0.08421052631561618,1,470
6,3932,3,91,0.6666666666665926,0.06185567010309215,0.11320754716965381,1,480
3,3919,9,101,0.24999999999997916,0.02884615384615357,0.05172413793084811,1,490
2,3937,7,86,0.22222222222219754,0.02272727272727247,0.041237113401892664,1,500
1,3932,6,93,0.14285714285712245,0.010638297872340313,0.019801980197890402,1,510
4,3925,3,100,0.5714285714284898,0.038461538461538096,0.07207207207195261,1,520
5,3904,2,121,0.7142857142856123,0.03968253968253937,0.07518796992471119,1,530
0,3939,2,91,0.0,0.0,0.0,1,540
3,3933,1,95,0.7499999999998125,0.030612244897958874,0.058823529411688204,1,550
1,3907,0,124,0.9999999999989999,0.007999999999999936,0.01587301587299987,1,560
1,3925,3,103,0.2499999999999375,0.009615384615384524,0.01851851851844685,1,570
3,3926,5,98,0.37499999999995315,0.02970297029702941,0.05504587155949601,1,580
1,3931,2,98,0.33333333333322224,0.01010101010101,0.019607843137197427,1,590
0,3926,4,102,0.0,0.0,0.0,1,600
1,3931,0,100,0.9999999999989999,0.009900990099009804,0.0196078431372351,1,610
0,3937,0,95,0.0,0.0,0.0,1,620
1,3939,0,92,0.9999999999989999,0.010752688172042895,0.021276595744659343,1,630
2,3934,0,96,0.9999999999995,0.020408163265305916,0.039999999999960005,1,640
4,3916,0,112,0.99999999999975,0.034482758620689356,0.06666666666660111,1,650
0,3920,4,108,0.0,0.0,0.0,1,660
3,3932,0,97,0.9999999999996666,0.0299999999999997,0.05825242718440833,1,670
4,3926,2,100,0.6666666666665555,0.038461538461538096,0.07272727272716828,1,680
4,3932,5,91,0.44444444444439507,0.0421052631578943,0.07692307692291736,1,690
0,3927,4,101,0.0,0.0,0.0,1,700
0,3937,3,92,0.0,0.0,0.0,1,710
4,3931,3,94,0.5714285714284898,0.04081632653061183,0.07619047619035031,1,720
3,3928,3,98,0.4999999999999167,0.02970297029702941,0.05607476635503328,1,730
2,3929,4,97,0.33333333333327775,0.02020202020202,0.03809523809512962,1,740
4,3927,1,100,0.79999999999984,0.038461538461538096,0.07339449541275517,1,750
3,3916,2,111,0.59999999999988,0.02631578947368398,0.05042016806714555,1,760
1,3930,5,96,0.16666666666663887,0.010309278350515358,0.019417475728045242,1,770
6,3925,3,98,0.6666666666665926,0.05769230769230714,0.10619469026533826,1,780
3,3928,4,97,0.4285714285713673,0.0299999999999997,0.05607476635501686,1,790
2,3927,6,97,0.24999999999996875,0.02020202020202,0.037383177569954414,1,800
4,3918,5,105,0.44444444444439507,0.03669724770642168,0.06779661016934947,1,810
1,3936,3,92,0.2499999999999375,0.010752688172042895,0.020618556700951432,1,820
1,3917,5,109,0.16666666666663887,0.009090909090909009,0.017241379310246434,1,830
1,3922,3,106,0.2499999999999375,0.009345794392523277,0.018018018017948223,1,840
1,3929,3,99,0.2499999999999375,0.009999999999999901,0.019230769230694902,1,850
2,3931,2,97,0.499999999999875,0.02020202020202,0.03883495145623527,1,860
4,3924,3,101,0.5714285714284898,0.03809523809523773,0.07142857142845296,1,870
3,3921,6,102,0.3333333333332963,0.0285714285714283,0.05263157894722207,1,880
3,3929,3,97,0.4999999999999167,0.0299999999999997,0.05660377358479779,1,890
3,3931,5,93,0.37499999999995315,0.031249999999999677,0.05769230769216458,1,900
1,3939,1,91,0.49999999999975,0.010869565217391186,0.021276595744638756,1,910
0,3929,1,102,0.0,0.0,0.0,1,920
0,3929,6,97,0.0,0.0,0.0,1,930
3,3926,2,101,0.59999999999988,0.02884615384615357,0.05504587155954449,1,940
3,3932,2,95,0.59999999999988,0.030612244897958874,0.05825242718437252,1,950
2,3935,4,91,0.33333333333327775,0.02150537634408579,0.04040404040392573,1,960
3,3925,3,101,0.4999999999999167,0.02884615384615357,0.05454545454535042,1,970
7,3918,4,103,0.6363636363635785,0.06363636363636306,0.11570247933867579,1,980
5,3931,7,89,0.41666666666663194,0.053191489361701566,0.0943396226413069,1,990
4,3943,4,81,0.4999999999999375,0.047058823529411216,0.086021505376185,1,1000
3,3931,6,92,0.3333333333332963,0.03157894736842072,0.05769230769214849,1,1010
2,3927,4,99,0.33333333333327775,0.019801980198019608,0.0373831775699869,1,1020
1,3929,4,98,0.19999999999996,0.01010101010101,0.01923076923067733,1,1030
4,3926,0,102,0.99999999999975,0.03773584905660342,0.07272727272720132,1,1040
3,3932,1,96,0.7499999999998125,0.03030303030303,0.05825242718439024,1,1050
3,3925,0,104,0.9999999999996666,0.028037383177569833,0.054545454545400496,1,1060
1,3938,1,92,0.49999999999975,0.010752688172042895,0.021052631578905707,1,1070
2,3936,1,93,0.6666666666664445,0.02105263157894715,0.04081632653055207,1,1080
3,3938,0,91,0.9999999999996666,0.03191489361702094,0.06185567010303157,1,1090
2,3915,1,114,0.6666666666664445,0.017241379310344678,0.03361344537810155,1,1100
4,3932,2,94,0.6666666666665555,0.04081632653061183,0.07692307692296672,1,1110
2,3927,1,102,0.6666666666664445,0.019230769230769048,0.03738317757003826,1,1120
3,3941,1,87,0.7499999999998125,0.033333333333332965,0.06382978723395971,1,1130
4,3927,2,99,0.6666666666665555,0.0388349514563103,0.07339449541273865,1,1140
2,3933,0,97,0.9999999999995,0.02020202020202,0.039603960396,1,1150
3,3928,1,100,0.7499999999998125,0.02912621359223273,0.05607476635506717,1,1160
3,3929,1,99,0.7499999999998125,0.029411764705882065,0.05660377358483198,1,1170
2,3946,0,84,0.9999999999995,0.023255813953488105,0.0454545454545,1,1180
3,3933,4,92,0.4285714285713673,0.03157894736842072,0.058823529411635725,1,1190
4,3934,1,93,0.79999999999984,0.04123711340206143,0.07843137254892484,1,1200
10,3943,2,77,0.8333333333332639,0.11494252873563086,0.2020202020199849,1,1210
8,3934,5,85,0.615384615384568,0.08602150537634316,0.15094339622619707,1,1220
3,3927,2,100,0.59999999999988,0.02912621359223273,0.05555555555546623,1,1230
5,3936,3,88,0.6249999999999218,0.05376344086021448,0.09900990098995119,1,1240
10,3927,6,89,0.624999999999961,0.1010101010101,0.1739130434780183,1,1250
10,3939,9,74,0.5263157894736565,0.11904761904761764,0.19417475728124875,1,1260
8,3925,4,95,0.6666666666666111,0.0776699029126206,0.13913043478241938,1,1270
6,3926,1,99,0.8571428571427346,0.0571428571428566,0.10714285714273804,1,1280
14,3936,0,82,0.9999999999999286,0.14583333333333182,0.25454545454522776,1,1290
8,3920,4,100,0.6666666666666111,0.07407407407407339,0.13333333333315112,1,1300
15,3917,3,97,0.8333333333332871,0.13392857142857023,0.23076923076898861,1,1310
9,3939,3,81,0.7499999999999375,0.0999999999999989,0.17647058823508308,1,1320
12,3916,3,101,0.7999999999999466,0.1061946902654858,0.18749999999979017,1,1330
10,3922,0,100,0.9999999999999,0.09090909090909009,0.16666666666651112,1,1340
11,3927,1,93,0.9166666666665902,0.10576923076922976,0.1896551724136043,1,1350
9,3914,2,107,0.8181818181817438,0.07758620689655106,0.14173228346440647,1,1360
19,3922,1,90,0.9499999999999525,0.174311926605503,0.2945736434105861,1,1370
12,3922,0,98,0.9999999999999166,0.1090909090909081,0.19672131147522923,1,1380
9,3925,2,96,0.8181818181817438,0.0857142857142849,0.15517241379292912,1,1390
15,3920,3,94,0.8333333333332871,0.1376146788990813,0.23622047244069788,1,1400
16,3918,2,96,0.8888888888888395,0.1428571428571416,0.24615384615360378,1,1410
13,3929,1,89,0.9285714285713622,0.12745098039215563,0.22413793103426669,1,1420
14,3919,3,96,0.8235294117646575,0.12727272727272612,0.22047244094464655,1,1430
19,3922,1,90,0.9499999999999525,0.174311926605503,0.2945736434105861,1,1440
9,3929,1,93,0.89999999999991,0.0882352941176462,0.16071428571412025,1,1450
17,3928,4,83,0.809523809523771,0.16999999999999832,0.2809917355368986,1,1460
9,3932,2,89,0.8181818181817438,0.09183673469387661,0.16513761467871457,1,1470
14,3929,3,86,0.8235294117646575,0.1399999999999986,0.23931623931598686,1,1480
10,3941,2,79,0.8333333333332639,0.1123595505617965,0.19801980197998473,1,1490
16,3917,0,99,0.9999999999999376,0.1391304347826075,0.24427480916008718,1,1500
15,3915,1,101,0.9374999999999415,0.1293103448275851,0.2272727272725108,1,1510
17,3924,0,91,0.9999999999999413,0.15740740740740597,0.27199999999976066,1,1520
10,3939,3,80,0.7692307692307101,0.11111111111110988,0.19417475728132907,1,1530
15,3926,0,91,0.9999999999999333,0.14150943396226282,0.24793388429729935,1,1540
14,3932,2,84,0.8749999999999454,0.1428571428571414,0.24561403508747365,1,1550
23,3931,1,77,0.9583333333332935,0.2299999999999977,0.3709677419351657,1,1560
20,3932,1,79,0.9523809523809071,0.2020202020202,0.33333333333303905,1,1570
17,3920,4,91,0.809523809523771,0.15740740740740597,0.2635658914725916,1,1580
19,3914,4,95,0.8260869565217033,0.16666666666666521,0.2773722627734392,1,1590
16,3931,3,82,0.8421052631578505,0.16326530612244733,0.27350427350399675,1,1600
19,3914,1,98,0.9499999999999525,0.162393162393161,0.2773722627734692,1,1610
22,3898,0,112,0.9999999999999546,0.16417910447761072,0.28205128205103613,1,1620
19,3923,2,88,0.9047619047618618,0.17757009345794228,0.29687499999972106,1,1630
23,3920,2,87,0.9199999999999633,0.2090909090909072,0.34074074074043387,1,1640
23,3925,0,84,0.9999999999999566,0.21495327102803538,0.35384615384585716,1,1650
19,3915,0,98,0.9999999999999475,0.162393162393161,0.2794117647056379,1,1660
19,3929,4,80,0.8260869565217033,0.19191919191919,0.3114754098357545,1,1670
23,3926,0,83,0.9999999999999566,0.21698113207546965,0.35658914728652313,1,1680
25,3937,2,68,0.9259259259258917,0.2688172043010724,0.41666666666631097,1,1690
19,3926,3,84,0.8636363636363245,0.18446601941747395,0.3039999999997051,1,1700
27,3908,1,96,0.9642857142856799,0.21951219512194944,0.35761589403942823,1,1710
23,3943,0,66,0.9999999999999566,0.25842696629213197,0.410714285713952,1,1720
28,3919,3,82,0.9032258064515838,0.25454545454545224,0.3971631205670272,1,1730
25,3919,2,86,0.9259259259258917,0.2252252252252232,0.3623188405793901,1,1740
23,3935,2,72,0.9199999999999633,0.24210526315789221,0.3833333333329971,1,1750
37,3943,1,51,0.9736842105262902,0.4204545454545407,0.5873015873011567,1,1760
22,3924,2,84,0.9166666666666285,0.2075471698113188,0.3384615384612322,1,1770
28,3924,2,78,0.9333333333333023,0.2641509433962239,0.411764705882003,1,1780
27,3930,1,74,0.9642857142856799,0.2673267326732647,0.4186046511624442,1,1790
23,3936,3,70,0.8846153846153506,0.2473118279569866,0.3865546218483915,1,1800
32,3919,2,79,0.9411764705882075,0.28828828828828573,0.4413793103444625,1,1810
29,3910,2,91,0.9354838709677118,0.24166666666666467,0.3841059602645692,1,1820
25,3916,4,87,0.8620689655172117,0.22321428571428373,0.3546099290776824,1,1830
35,3923,3,71,0.921052631578923,0.33018867924527995,0.4861111111107158,1,1840
32,3908,0,92,0.9999999999999687,0.2580645161290302,0.41025641025607884,1,1850
26,3925,5,76,0.8387096774193278,0.25490196078431127,0.3909774436086592,1,1860
32,3925,2,73,0.9411764705882075,0.30476190476190185,0.4604316546758827,1,1870
28,3924,4,76,0.8749999999999726,0.26923076923076666,0.411764705881987,1,1880
28,3908,5,91,0.8484848484848228,0.23529411764705685,0.36842105263123415,1,1890
30,3932,5,65,0.8571428571428326,0.31578947368420723,0.46153846153806094,1,1900
25,3924,1,82,0.9615384615384246,0.23364485981308195,0.37593984962373994,1,1910
33,3917,5,77,0.868421052631556,0.29999999999999727,0.44594594594555825,1,1920
35,3919,3,75,0.921052631578923,0.3181818181818153,0.4729729729725848,1,1930
29,3914,4,85,0.8787878787878521,0.2543859649122785,0.39455782312889814,1,1940
26,3935,3,68,0.8965517241379002,0.27659574468084813,0.42276422764190913,1,1950
28,3922,5,77,0.8484848484848228,0.26666666666666416,0.40579710144890563,1,1960
34,3920,4,74,0.8947368421052395,0.31481481481481194,0.46575342465714276,1,1970
30,3924,5,73,0.8571428571428326,0.2912621359223273,0.4347826086952673,1,1980
32,3936,3,61,0.9142857142856882,0.34408602150537265,0.49999999999959477,1,1990
30,3930,1,71,0.9677419354838398,0.29702970297029413,0.45454545454508827,1,2000
34,3927,3,68,0.918918918918894,0.3333333333333301,0.48920863309312745,1,2010
35,3929,3,65,0.921052631578923,0.34999999999999654,0.5072463768111878,1,2020
29,3925,5,73,0.8529411764705631,0.2843137254901933,0.42647058823491285,1,2030
35,3909,4,84,0.8974358974358744,0.2941176470588211,0.44303797468316686,1,2040
37,3927,2,66,0.9487179487179244,0.3592233009708703,0.5211267605629745,1,2050
37,3924,2,69,0.9487179487179244,0.3490566037735816,0.5103448275858066,1,2060
33,3921,3,75,0.9166666666666412,0.30555555555555275,0.45833333333295195,1,2070
27,3919,2,84,0.9310344827585887,0.24324324324324106,0.3857142857139517,1,2080
36,3934,1,61,0.9729729729729466,0.3711340206185529,0.5373134328354131,1,2090
37,3930,5,60,0.88095238095236,0.38144329896906826,0.532374100718995,1,2100
33,3900,3,96,0.9166666666666412,0.2558139534883701,0.39999999999965397,1,2110
33,3930,4,65,0.8918918918918678,0.3367346938775476,0.48888888888848375,1,2120
31,3935,4,62,0.8857142857142604,0.33333333333332976,0.4843749999995951,1,2130
33,3909,2,88,0.9428571428571159,0.2727272727272705,0.42307692307656963,1,2140
38,3927,1,66,0.9743589743589494,0.36538461538461187,0.5314685314681273,1,2150
35,3921,5,71,0.8749999999999781,0.33018867924527995,0.4794520547941162,1,2160
35,3933,3,61,0.921052631578923,0.36458333333332954,0.5223880597010783,1,2170
33,3928,3,68,0.9166666666666412,0.3267326732673235,0.48175182481712375,1,2180
35,3916,4,77,0.8974358974358744,0.3124999999999972,0.46357615894000803,1,2190
31,3921,7,73,0.815789473684189,0.29807692307692024,0.43661971830946106,1,2200
35,3915,2,80,0.9459459459459203,0.3043478260869539,0.4605263157890992,1,2210
30,3918,6,78,0.8333333333333102,0.27777777777777524,0.4166666666662859,1,2220
32,3930,1,69,0.9696969696969403,0.3168316831683137,0.47761194029812915,1,2230
32,3917,4,79,0.8888888888888642,0.28828828828828573,0.4353741496594882,1,2240
33,3925,3,71,0.9166666666666412,0.3173076923076893,0.47142857142818256,1,2250
36,3924,8,64,0.8181818181817996,0.35999999999999643,0.4999999999995687,1,2260
39,3939,2,52,0.9512195121950987,0.4285714285714239,0.5909090909086537,1,2270
34,3925,1,72,0.9714285714285437,0.32075471698112906,0.48226950354571924,1,2280
28,3928,4,72,0.8749999999999726,0.2799999999999972,0.42424242424205044,1,2290
36,3924,4,68,0.8999999999999775,0.34615384615384287,0.49999999999959177,1,2300
29,3922,5,76,0.8529411764705631,0.2761904761904736,0.4172661870499842,1,2310
38,3906,1,87,0.9743589743589494,0.3039999999999976,0.46341463414597334,1,2320
31,3928,2,71,0.9393939393939109,0.303921568627448,0.45925925925888306,1,2330
25,3939,7,61,0.7812499999999756,0.2906976744186013,0.4237288135589196,1,2340
33,3921,4,74,0.8918918918918678,0.3084112149532682,0.4583333333329452,1,2350
33,3907,6,86,0.8461538461538244,0.2773109243697456,0.4177215189869646,1,2360
32,3932,2,66,0.9411764705882075,0.32653061224489466,0.484848484848095,1,2370
40,3917,4,71,0.9090909090908884,0.3603603603603571,0.5161290322576513,1,2380
29,3932,6,65,0.8285714285714049,0.30851063829786907,0.44961240310037276,1,2390
33,3922,8,69,0.8048780487804681,0.32352941176470273,0.46153846153804606,1,2400
34,3941,1,56,0.9714285714285437,0.3777777777777736,0.543999999999588,1,2410
32,3924,3,73,0.9142857142856882,0.30476190476190185,0.45714285714247554,1,2420
33,3918,2,79,0.9428571428571159,0.29464285714285454,0.4489795918363657,1,2430
34,3930,2,66,0.9444444444444181,0.33999999999999664,0.4999999999996033,1,2440
39,3936,1,56,0.9749999999999756,0.4105263157894694,0.5777777777773523,1,2450
39,3929,6,58,0.8666666666666474,0.40206185567009894,0.5492957746474466,1,2460
38,3927,2,65,0.9499999999999762,0.3689320388349479,0.531468531468121,1,2470
36,3943,1,52,0.9729729729729466,0.40909090909090445,0.575999999999574,1,2480
40,3926,0,66,0.9999999999999749,0.3773584905660342,0.5479452054790467,1,2490
34,3933,4,61,0.8947368421052395,0.3578947368421015,0.5112781954883059,1,2500
34,3927,3,68,0.918918918918894,0.3333333333333301,0.48920863309312745,1,2510
41,3922,5,64,0.8913043478260675,0.39047619047618676,0.543046357615463,1,2520
40,3914,2,76,0.9523809523809297,0.3448275862068936,0.5063291139236539,1,2530
37,3920,5,70,0.88095238095236,0.34579439252336125,0.49664429530160187,1,2540
41,3924,1,66,0.9761904761904528,0.3831775700934544,0.5503355704693864,1,2550
33,3916,3,80,0.9166666666666412,0.29203539823008595,0.4429530201338558,1,2560
39,3930,4,59,0.9069767441860254,0.39795918367346533,0.5531914893612704,1,2570
35,3942,6,49,0.853658536585345,0.41666666666666174,0.5599999999995502,1,2580
38,3923,2,69,0.9499999999999762,0.35514018691588456,0.5170068027206853,1,2590
41,3920,6,65,0.8723404255318963,0.38679245283018504,0.535947712417868,1,2600
44,3929,3,56,0.9361702127659375,0.4399999999999956,0.5986394557818698,1,2610
38,3919,3,72,0.9268292682926603,0.34545454545454235,0.5033112582777434,1,2620
40,3918,2,72,0.9523809523809297,0.357142857142854,0.5194805194801161,1,2630
42,3923,7,60,0.8571428571428397,0.4117647058823489,0.556291390728031,1,2640
37,3919,4,72,0.9024390243902218,0.3394495412844006,0.4933333333329295,1,2650
35,3920,3,74,0.921052631578923,0.32110091743118974,0.4761904761900863,1,2660
44,3930,4,54,0.9166666666666475,0.44897959183673014,0.6027397260269476,1,2670
36,3928,6,62,0.8571428571428367,0.36734693877550645,0.5142857142852868,1,2680
41,3914,2,75,0.9534883720930011,0.35344827586206595,0.5157232704398504,1,2690
39,3939,2,52,0.9512195121950987,0.4285714285714239,0.5909090909086537,1,2700
38,3925,5,64,0.8837209302325375,0.3725490196078395,0.5241379310340583,1,2710
43,3919,3,67,0.9347826086956318,0.3909090909090874,0.5512820512816283,1,2720
40,3921,5,66,0.8888888888888691,0.3773584905660342,0.5298013245028859,1,2730
38,3923,5,66,0.8837209302325375,0.36538461538461187,0.5170068027206675,1,2740
47,3923,1,61,0.9791666666666462,0.4351851851851812,0.6025641025636688,1,2750
41,3926,2,63,0.9534883720930011,0.39423076923076544,0.5578231292512791,1,2760
40,3923,3,66,0.9302325581395132,0.3773584905660342,0.5369127516774345,1,2770
43,3938,0,51,0.9999999999999767,0.45744680851063346,0.6277372262769324,1,2780
42,3922,3,65,0.9333333333333126,0.39252336448597763,0.5526315789469443,1,2790
47,3926,3,56,0.9399999999999812,0.45631067961164606,0.6143790849668722,1,2800
51,3924,5,52,0.9107142857142694,0.4951456310679564,0.6415094339617998,1,2810
40,3918,6,68,0.8695652173912854,0.37037037037036696,0.5194805194800938,1,2820
47,3921,4,60,0.9215686274509622,0.43925233644859407,0.5949367088603148,1,2830
42,3935,1,54,0.9767441860464888,0.43749999999999545,0.604316546762154,1,2840
42,3927,2,61,0.9545454545454328,0.4077669902912582,0.5714285714281442,1,2850
52,3917,2,61,0.9629629629629451,0.4601769911504384,0.622754491017519,1,2860
50,3928,3,51,0.9433962264150765,0.49504950495049016,0.6493506493501895,1,2870
35,3935,3,59,0.921052631578923,0.37234042553191093,0.5303030303026123,1,2880
42,3935,5,50,0.8936170212765767,0.45652173913042987,0.6043165467621336,1,2890
34,3916,4,78,0.8947368421052395,0.3035714285714259,0.45333333333294895,1,2900
41,3931,8,52,0.836734693877534,0.4408602150537587,0.5774647887319342,1,2910
41,3918,5,68,0.8913043478260675,0.37614678899082227,0.5290322580640919,1,2920
44,3910,7,71,0.8627450980391987,0.3826086956521706,0.5301204819272788,1,2930
44,3925,4,59,0.9166666666666475,0.42718446601941334,0.5827814569532009,1,2940
37,3909,5,81,0.88095238095236,0.31355932203389564,0.462499999999607,1,2950
42,3933,4,53,0.9130434782608496,0.4421052631578901,0.5957446808506157,1,2960
37,3936,4,55,0.9024390243902218,0.4021739130434739,0.5563909774431741,1,2970
42,3915,2,73,0.9545454545454328,0.36521739130434466,0.5283018867920459,1,2980
45,3918,2,67,0.9574468085106179,0.4017857142857107,0.566037735848633,1,2990
41,3929,6,56,0.8723404255318963,0.4226804123711297,0.5694444444439968,1,3000
46,3941,2,43,0.9583333333333134,0.5168539325842639,0.6715328467148635,1,3010
45,3926,2,59,0.9574468085106179,0.43269230769230355,0.5960264900657885,1,3020
40,3931,0,61,0.9999999999999749,0.3960396039603921,0.5673758865244082,1,3030
45,3912,3,72,0.9374999999999805,0.38461538461538136,0.5454545454541263,1,3040
46,3917,4,65,0.9199999999999816,0.4144144144144107,0.5714285714281361,1,3050
45,3926,2,59,0.9574468085106179,0.43269230769230355,0.5960264900657885,1,3060
45,3919,2,66,0.9574468085106179,0.40540540540540176,0.5696202531641317,1,3070
40,3933,5,54,0.8888888888888691,0.42553191489361253,0.5755395683448775,1,3080
46,3931,4,51,0.9199999999999816,0.4742268041237065,0.625850340135597,1,3090
43,3918,4,67,0.914893617021257,0.3909090909090874,0.5477707006365162,1,3100
44,3930,2,56,0.9565217391304139,0.4399999999999956,0.6027397260269574,1,3110
48,3921,1,62,0.9795918367346739,0.4363636363636324,0.6037735849052264,1,3120
40,3920,3,69,0.9302325581395132,0.3669724770642168,0.5263157894732715,1,3130
42,3930,0,60,0.9999999999999761,0.4117647058823489,0.583333333332912,1,3140
44,3923,2,63,0.9565217391304139,0.4112149532710242,0.5751633986923823,1,3150
47,3931,1,53,0.9791666666666462,0.4699999999999953,0.6351351351346882,1,3160
45,3930,4,53,0.9183673469387568,0.4591836734693831,0.6122448979587309,1,3170
49,3918,1,64,0.9799999999999803,0.433628318584067,0.601226993864598,1,3180
40,3927,5,60,0.8888888888888691,0.399999999999996,0.5517241379305987,1,3190
41,3921,8,62,0.836734693877534,0.3980582524271806,0.5394736842100822,1,3200
43,3922,5,62,0.8958333333333146,0.4095238095238056,0.5620915032675359,1,3210
41,3935,2,54,0.9534883720930011,0.4315789473684165,0.594202898550287,1,3220
49,3925,7,51,0.8749999999999843,0.4899999999999951,0.6282051282046599,1,3230
44,3917,0,71,0.9999999999999772,0.3826086956521706,0.5534591194964481,1,3240
46,3924,2,60,0.9583333333333134,0.4339622641509393,0.5974025974021606,1,3250
47,3908,3,74,0.9399999999999812,0.3884297520661125,0.549707602338761,1,3260
45,3940,1,46,0.9782608695651961,0.4945054945054891,0.6569343065688874,1,3270
44,3921,6,61,0.8799999999999824,0.41904761904761506,0.5677419354834266,1,3280
42,3914,5,71,0.8936170212765767,0.3716814159292003,0.5249999999995785,1,3290
51,3925,2,54,0.962264150943378,0.4857142857142811,0.6455696202527105,1,3300
49,3922,6,55,0.8909090909090747,0.47115384615384165,0.6163522012574013,1,3310
48,3929,5,50,0.9056603773584735,0.489795918367342,0.6357615894035095,1,3320
52,3934,2,44,0.9629629629629451,0.5416666666666611,0.6933333333328633,1,3330
49,3932,2,49,0.9607843137254714,0.49999999999999495,0.6577181208049101,1,3340
59,3921,2,50,0.9672131147540824,0.5412844036697199,0.6941176470583552,1,3350
46,3938,2,46,0.9583333333333134,0.4999999999999946,0.6571428571423972,1,3360
45,3940,0,47,0.9999999999999777,0.48913043478260343,0.6569343065688923,1,3370
45,3920,4,63,0.9183673469387568,0.41666666666666285,0.5732484076428754,1,3380
47,3921,6,58,0.8867924528301719,0.44761904761904336,0.5949367088603061,1,3390
43,3929,5,55,0.8958333333333146,0.4387755102040772,0.5890410958899616,1,3400
40,3932,6,54,0.8695652173912854,0.42553191489361253,0.5714285714281221,1,3410
48,3913,4,67,0.9230769230769053,0.41739130434782246,0.5748502994007618,1,3420
51,3924,5,52,0.9107142857142694,0.4951456310679564,0.6415094339617998,1,3430
43,3932,4,53,0.914893617021257,0.447916666666662,0.6013986013981517,1,3440
57,3932,2,41,0.9661016949152378,0.5816326530612186,0.7261146496810503,1,3450
46,3931,2,53,0.9583333333333134,0.46464646464646,0.625850340135606,1,3460
50,3902,9,71,0.8474576271186297,0.4132231404958644,0.5555555555551087,1,3470
42,3925,3,62,0.9333333333333126,0.40384615384614997,0.5637583892613158,1,3480
48,3934,1,49,0.9795918367346739,0.4948453608247372,0.6575342465748875,1,3490
