tp,tn,fp,fn,precision,recall,f_score,epoch,batch
53,1747,2191,41,0.02361853832442067,0.5638297872340365,0.04533789563721963,1,0
55,2249,1670,58,0.03188405797101448,0.48672566371680986,0.05984766050042861,1,10
37,2744,1199,52,0.029935275080906126,0.41573033707864704,0.05584905660364819,1,20
40,3029,887,76,0.043149946062567376,0.3448275862068936,0.07670182166806679,1,30
28,3324,605,75,0.044233807266982554,0.27184466019417214,0.07608695652149822,1,40
14,3509,420,89,0.032258064516128955,0.13592233009708607,0.05214152700155197,1,50
16,3636,283,97,0.05351170568561855,0.14159292035398105,0.07766990291222288,1,60
11,3765,159,97,0.0647058823529408,0.10185185185185092,0.07913669064700632,1,70
4,3818,121,89,0.031999999999999744,0.04301075268817158,0.036697247705932454,1,80
17,3550,374,91,0.043478260869565105,0.15740740740740597,0.06813627254475073,1,90
5,3821,104,102,0.0458715596330271,0.04672897196261639,0.04629629629579591,1,100
1,3867,50,114,0.019607843137254517,0.008695652173912969,0.012048192770658515,1,110
1,3904,29,98,0.03333333333333222,0.01010101010101,0.015503875968635058,1,120
0,3918,20,94,0.0,0.0,0.0,1,130
0,3893,16,123,0.0,0.0,0.0,1,140
0,3936,5,91,0.0,0.0,0.0,1,150
0,3911,6,115,0.0,0.0,0.0,1,160
0,3923,2,107,0.0,0.0,0.0,1,170
0,3925,0,107,0.0,0.0,0.0,1,180
0,3919,0,113,0.0,0.0,0.0,1,190
0,3928,0,104,0.0,0.0,0.0,1,200
0,3926,0,106,0.0,0.0,0.0,1,210
0,3912,0,120,0.0,0.0,0.0,1,220
0,3927,0,105,0.0,0.0,0.0,1,230
0,3923,1,108,0.0,0.0,0.0,1,240
0,3928,4,100,0.0,0.0,0.0,1,250
0,3914,1,117,0.0,0.0,0.0,1,260
0,3928,2,102,0.0,0.0,0.0,1,270
0,3926,1,105,0.0,0.0,0.0,1,280
0,3926,1,105,0.0,0.0,0.0,1,290
0,3923,0,109,0.0,0.0,0.0,1,300
0,3934,0,98,0.0,0.0,0.0,1,310
0,3941,0,91,0.0,0.0,0.0,1,320
0,3906,0,126,0.0,0.0,0.0,1,330
0,3919,1,112,0.0,0.0,0.0,1,340
0,3935,0,97,0.0,0.0,0.0,1,350
0,3931,0,101,0.0,0.0,0.0,1,360
0,3942,0,90,0.0,0.0,0.0,1,370
0,3938,0,94,0.0,0.0,0.0,1,380
0,3917,0,115,0.0,0.0,0.0,1,390
0,3930,0,102,0.0,0.0,0.0,1,400
0,3931,0,101,0.0,0.0,0.0,1,410
0,3931,0,101,0.0,0.0,0.0,1,420
0,3931,0,101,0.0,0.0,0.0,1,430
0,3935,0,97,0.0,0.0,0.0,1,440
0,3929,0,103,0.0,0.0,0.0,1,450
0,3924,2,106,0.0,0.0,0.0,1,460
1,3908,13,110,0.07142857142856633,0.00900900900900893,0.015999999999800833,1,470
1,3910,20,101,0.047619047619045354,0.009803921568627355,0.01626016260134259,1,480
0,3937,0,95,0.0,0.0,0.0,1,490
4,3898,20,110,0.16666666666665975,0.03508771929824531,0.057971014492465445,1,500
0,3913,5,114,0.0,0.0,0.0,1,510
0,3930,0,102,0.0,0.0,0.0,1,520
0,3918,4,110,0.0,0.0,0.0,1,530
2,3895,28,107,0.06666666666666445,0.01834862385321084,0.028776978416927276,1,540
1,3917,11,103,0.08333333333332639,0.009615384615384524,0.017241379310159035,1,550
