tp,tn,fp,fn,precision,recall,f_score,epoch,batch
68,3919,15,30,0.8192771084337251,0.6938775510204012,0.7513812154691084,1,0
72,3928,10,22,0.8780487804877942,0.7659574468085025,0.8181818181813112,1,10
76,3915,7,34,0.9156626506023987,0.6909090909090847,0.7875647668388799,1,20
74,3913,20,25,0.7872340425531832,0.74747474747474,0.7668393782378343,1,30
79,3926,6,21,0.9294117647058715,0.7899999999999922,0.8540540540535482,1,40
75,3937,5,15,0.9374999999999883,0.8333333333333242,0.8823529411759619,1,50
76,3913,10,33,0.8837209302325479,0.697247706422012,0.7794871794866783,1,60
70,3928,10,24,0.8749999999999891,0.7446808510638219,0.8045977011489193,1,70
79,3922,4,27,0.9518072289156513,0.7452830188679175,0.8359788359783344,1,80
79,3916,10,27,0.8876404494381923,0.7452830188679175,0.8102564102559057,1,90
61,3927,11,33,0.8472222222222106,0.6489361702127591,0.7349397590356445,1,100
73,3921,8,30,0.9012345679012235,0.708737864077663,0.7934782608690637,1,110
79,3930,5,18,0.9404761904761794,0.8144329896907133,0.8729281767950731,1,120
65,3921,10,36,0.8666666666666551,0.6435643564356373,0.7386363636358662,1,130
87,3918,5,22,0.9456521739130332,0.7981651376146716,0.8656716417905396,1,140
78,3926,5,23,0.939759036144567,0.7722772277227646,0.8478260869560172,1,150
73,3924,6,29,0.9240506329113808,0.7156862745097969,0.8066298342536428,1,160
75,3920,12,25,0.8620689655172316,0.7499999999999926,0.8021390374326489,1,170
86,3920,3,23,0.9662921348314498,0.7889908256880662,0.8686868686863649,1,180
83,3921,4,24,0.9540229885057362,0.775700934579432,0.85567010309228,1,190
75,3919,17,21,0.815217391304339,0.7812499999999919,0.7978723404250238,1,200
72,3910,11,39,0.8674698795180619,0.6486486486486428,0.7422680412366162,1,210
77,3936,0,19,0.9999999999999871,0.802083333333325,0.89017341040412,1,220
70,3922,19,21,0.7865168539325755,0.7692307692307608,0.7777777777772693,1,230
69,3937,11,15,0.8624999999999893,0.8214285714285617,0.8414634146336365,1,240
79,3934,1,18,0.9874999999999877,0.8144329896907133,0.892655367231133,1,250
73,3921,4,34,0.9480519480519358,0.6822429906541992,0.7934782608690698,1,260
67,3929,10,26,0.8701298701298589,0.720430107526874,0.7882352941171422,1,270
71,3918,10,33,0.8765432098765324,0.6826923076923012,0.767567567567067,1,280
75,3912,11,34,0.8720930232558038,0.6880733944954066,0.7692307692302682,1,290
68,3923,7,34,0.9066666666666546,0.6666666666666602,0.7683615819204069,1,300
68,3914,9,41,0.8831168831168718,0.6238532110091686,0.7311827956984317,1,310
64,3924,10,34,0.8648648648648533,0.6530612244897893,0.7441860465111291,1,320
67,3921,15,29,0.8170731707316974,0.6979166666666594,0.7528089887635396,1,330
72,3922,6,32,0.9230769230769114,0.6923076923076857,0.7912087912082927,1,340
79,3924,6,23,0.9294117647058715,0.7745098039215611,0.8449197860957519,1,350
69,3921,10,32,0.8734177215189763,0.6831683168316764,0.7666666666661657,1,360
72,3924,8,28,0.8999999999999888,0.7199999999999929,0.7999999999994972,1,370
72,3930,8,22,0.8999999999999888,0.7659574468085025,0.8275862068960455,1,380
78,3932,3,19,0.9629629629629511,0.8041237113401979,0.8764044943815166,1,390
72,3932,7,21,0.9113924050632797,0.7741935483870885,0.8372093023250751,1,400
63,3919,11,39,0.8513513513513399,0.6176470588235234,0.7159090909085954,1,410
66,3914,13,39,0.835443037974673,0.6285714285714226,0.7173913043473281,1,420
74,3940,7,11,0.913580246913569,0.8705882352941074,0.8915662650597305,1,430
87,3925,5,15,0.9456521739130332,0.8529411764705799,0.8969072164943375,1,440
73,3919,14,26,0.8390804597701054,0.7373737373737299,0.7849462365586334,1,450
64,3924,9,35,0.8767123287671114,0.64646464646464,0.7441860465111308,1,460
75,3915,16,26,0.8241758241758151,0.7425742574257352,0.7812499999994932,1,470
79,3926,5,22,0.9404761904761794,0.7821782178217744,0.8540540540535491,1,480
84,3918,5,25,0.9438202247190906,0.7706422018348553,0.848484848484345,1,490
78,3943,2,9,0.9749999999999879,0.8965517241379208,0.9341317365264358,1,500
83,3916,11,22,0.882978723404246,0.790476190476183,0.8341708542708499,1,510
68,3915,18,31,0.7906976744185955,0.68686868686868,0.7351351351346296,1,520
78,3935,7,12,0.9176470588235187,0.866666666666657,0.8914285714280616,1,530
77,3921,11,23,0.8749999999999901,0.7699999999999924,0.8191489361697062,1,540
80,3915,6,31,0.9302325581395241,0.7207207207207142,0.8121827411162511,1,550
83,3931,2,16,0.9764705882352827,0.8383838383838299,0.9021739130429713,1,560
78,3922,9,23,0.8965517241379208,0.7722772277227646,0.8297872340420471,1,570
82,3923,10,17,0.8913043478260774,0.82828282828282,0.8586387434549891,1,580
75,3929,7,21,0.9146341463414523,0.7812499999999919,0.8426966292129768,1,590
84,3920,3,25,0.9655172413792993,0.7706422018348553,0.8571428571423547,1,600
74,3926,3,29,0.9610389610389486,0.7184466019417406,0.8222222222217234,1,610
77,3928,4,23,0.9506172839506056,0.7699999999999924,0.8508287292812641,1,620
78,3919,3,32,0.9629629629629511,0.7090909090909027,0.8167539267010736,1,630
77,3925,6,24,0.9277108433734829,0.7623762376237548,0.8369565217386262,1,640
