tp,tn,fp,fn,precision,recall,f_score,epoch,batch
101,3855,67,9,0.6011904761904726,0.9181818181818099,0.7266187050354878,1,630
94,3872,59,7,0.6143790849673163,0.9306930693069215,0.7401574803144758,1,640
81,3872,66,13,0.5510204081632616,0.8617021276595653,0.6721991701239999,1,650
77,3899,44,12,0.6363636363636311,0.865168539325833,0.733333333332838,1,660
80,3895,50,7,0.6153846153846106,0.9195402298850469,0.7373271889396049,1,670
88,3866,69,9,0.5605095541401238,0.9072164948453515,0.6929133858262941,1,680
102,3883,41,6,0.7132867132867083,0.9444444444444358,0.812749003983567,1,690
72,3898,53,9,0.5759999999999954,0.888888888888878,0.6990291262131082,1,700
95,3889,36,12,0.725190839694651,0.8878504672897114,0.7983193277305909,1,710
91,3905,31,5,0.7459016393442562,0.9479166666666569,0.8348623853206004,1,720
92,3885,45,10,0.6715328467153235,0.9019607843137167,0.769874476986952,1,730
109,3851,66,6,0.6228571428571393,0.9478260869565135,0.7517241379305507,1,740
92,3902,33,5,0.7359999999999941,0.948453608247413,0.8288288288283293,1,750
86,3873,65,8,0.5695364238410558,0.9148936170212669,0.702040816326052,1,760
80,3874,64,14,0.5555555555555517,0.8510638297872251,0.6722689075625415,1,770
106,3866,48,12,0.6883116883116839,0.8983050847457551,0.7794117647053853,1,780
104,3853,67,8,0.6081871345029204,0.9285714285714203,0.7349823321549934,1,790
103,3867,56,6,0.6477987421383608,0.9449541284403583,0.7686567164174222,1,800
84,3894,42,12,0.6666666666666614,0.8749999999999909,0.7567567567562591,1,810
90,3888,49,5,0.6474820143884846,0.9473684210526216,0.7692307692302803,1,820
80,3858,86,8,0.4819277108433706,0.9090909090908988,0.6299212598420618,1,830
96,3870,50,16,0.657534246575338,0.8571428571428495,0.7441860465111308,1,840
94,3862,66,10,0.5874999999999964,0.9038461538461452,0.7121212121207292,1,850
90,3883,54,5,0.6249999999999957,0.9473684210526216,0.7531380753133223,1,860
93,3876,57,6,0.6199999999999959,0.9393939393939299,0.7469879518067438,1,870
92,3876,55,9,0.6258503401360502,0.9108910891089019,0.741935483870479,1,880
85,3882,54,11,0.6115107913669021,0.8854166666666575,0.7234042553186595,1,890
85,3889,49,9,0.6343283582089505,0.9042553191489267,0.7456140350872281,1,900
88,3888,49,7,0.642335766423353,0.9263157894736745,0.7586206896546823,1,910
98,3867,56,11,0.6363636363636322,0.8990825688073313,0.7452471482884823,1,920
91,3871,58,12,0.610738255033553,0.8834951456310595,0.722222222221733,1,930
