tp,tn,fp,fn,precision,recall,f_score,epoch,batch
96,3720,214,2,0.30967741935483767,0.979591836734684,0.47058823529375027,1,0
90,3757,181,4,0.33210332103320905,0.9574468085106281,0.4931506849311216,1,10
105,3743,179,5,0.3697183098591536,0.9545454545454459,0.5329949238574627,1,20
97,3721,212,2,0.31391585760517693,0.9797979797979699,0.4754901960780615,1,30
96,3800,132,4,0.4210526315789455,0.9599999999999904,0.5853658536581091,1,40
87,3772,170,3,0.33852140077820875,0.966666666666656,0.5014409221898145,1,50
103,3763,160,6,0.3916349809885916,0.9449541284403583,0.5537634408597977,1,60
88,3792,146,6,0.37606837606837445,0.9361702127659476,0.5365853658532463,1,70
96,3774,152,10,0.3870967741935468,0.905660377358482,0.5423728813555095,1,80
97,3763,163,9,0.3730769230769216,0.9150943396226329,0.5300546448083286,1,90
83,3759,179,11,0.31679389312976974,0.882978723404246,0.46629213483106935,1,100
100,3750,179,3,0.358422939068099,0.9708737864077576,0.5235602094236871,1,110
94,3705,230,3,0.2901234567901225,0.9690721649484436,0.4465558194770779,1,120
90,3765,166,11,0.3515624999999986,0.8910891089108823,0.5042016806718603,1,130
105,3745,178,4,0.3710247349823308,0.9633027522935692,0.5357142857138814,1,140
96,3777,154,5,0.38399999999999845,0.9504950495049411,0.547008547008134,1,150
98,3790,140,4,0.4117647058823512,0.9607843137254808,0.5764705882348706,1,160
92,3790,142,8,0.3931623931623915,0.9199999999999908,0.5508982035923915,1,170
106,3800,123,3,0.46288209606986697,0.9724770642201747,0.6272189349108018,1,180
105,3717,208,2,0.3354632587859414,0.9813084112149442,0.49999999999961786,1,190
91,3744,192,5,0.32155477031802004,0.9479166666666569,0.48021108179381433,1,200
107,3747,174,4,0.3807829181494648,0.9639639639639553,0.54591836734653,1,210
94,3823,113,2,0.4541062801932345,0.9791666666666565,0.6204620462041834,1,220
88,3734,207,3,0.2983050847457617,0.9670329670329565,0.45595854922243517,1,230
82,3814,134,2,0.3796296296296279,0.9761904761904646,0.5466666666662597,1,240
97,3750,185,0,0.34397163120567253,0.9999999999999898,0.5118733509230993,1,250
107,3724,201,0,0.34740259740259627,0.9999999999999907,0.5156626506020244,1,260
91,3755,184,2,0.33090909090908965,0.9784946236559036,0.49456521739092385,1,270
101,3682,246,3,0.29106628242074845,0.9711538461538368,0.4478935698444325,1,280
104,3735,188,5,0.3561643835616426,0.9541284403669638,0.5187032418948634,1,290
99,3746,184,3,0.34982332155476903,0.9705882352941082,0.5142857142853221,1,300
106,3703,220,3,0.3251533742331278,0.9724770642201747,0.48735632183870264,1,310
95,3743,191,3,0.33216783216783097,0.969387755102031,0.4947916666662838,1,320
89,3674,262,7,0.2535612535612528,0.9270833333333237,0.39821029082740134,1,330
97,3800,128,7,0.4311111111111092,0.9326923076922987,0.5896656534950049,1,340
99,3702,228,3,0.3027522935779807,0.9705882352941082,0.4615384615380969,1,350
97,3697,234,4,0.29305135951661543,0.9603960396039509,0.4490740740737137,1,360
99,3749,183,1,0.3510638297872328,0.9899999999999901,0.5183246073294537,1,370
93,3766,172,1,0.35094339622641374,0.9893617021276491,0.5181058495817832,1,380
97,3747,188,0,0.34035087719298124,0.9999999999999898,0.5078534031409796,1,390
91,3805,134,2,0.40444444444444266,0.9784946236559036,0.5723270440247398,1,400
91,3736,194,11,0.3192982456140339,0.8921568627450893,0.4702842377257075,1,410
103,3705,222,2,0.3169230769230759,0.9809523809523717,0.47906976744148905,1,420
82,3847,100,3,0.45054945054944806,0.9647058823529299,0.6142322097373891,1,430
100,3766,164,2,0.37878787878787734,0.9803921568627355,0.5464480874312889,1,440
95,3721,212,4,0.3094462540716602,0.9595959595959499,0.46798029556613135,1,450
90,3744,189,9,0.32258064516128915,0.9090909090909,0.47619047619008703,1,460
91,3748,183,10,0.33211678832116664,0.9009900990098921,0.48533333333293716,1,470
98,3819,112,3,0.46666666666666445,0.9702970297029607,0.6302250803854095,1,480
107,3747,176,2,0.37809187279151807,0.98165137614678,0.5459183673465344,1,490
86,3833,112,1,0.43434343434343214,0.9885057471264255,0.6035087719293961,1,500
96,3740,187,9,0.33922261484098815,0.9142857142857056,0.4948453608243449,1,510
95,3685,248,4,0.2769679300291537,0.9595959595959499,0.42986425339331547,1,520
88,3826,116,2,0.43137254901960576,0.977777777777767,0.5986394557818842,1,530
97,3757,175,3,0.3566176470588222,0.9699999999999903,0.5215053763436901,1,540
105,3745,176,6,0.3736654804270449,0.9459459459459375,0.535714285713877,1,550
95,3773,160,4,0.3725490196078417,0.9595959595959499,0.536723163841402,1,560
