tp,tn,fp,fn,precision,recall,f_score,epoch,batch
3,3924,6,99,0.3333333333332963,0.029411764705882065,0.05405405405390407,1,320
3,3936,1,92,0.7499999999998125,0.03157894736842072,0.06060606060598184,1,330
1,3935,2,94,0.33333333333322224,0.010526315789473575,0.02040816326524636,1,340
3,3927,2,100,0.59999999999988,0.02912621359223273,0.05555555555546623,1,350
3,3940,1,88,0.7499999999998125,0.03296703296703261,0.06315789473676012,1,360
2,3922,1,107,0.6666666666664445,0.01834862385321084,0.03571428571423294,1,370
4,3924,4,100,0.4999999999999375,0.038461538461538096,0.0714285714284375,1,380
4,3931,3,94,0.5714285714284898,0.04081632653061183,0.07619047619035031,1,390
1,3912,2,117,0.33333333333322224,0.00847457627118637,0.016528925619786083,1,400
7,3916,3,106,0.69999999999993,0.061946902654866715,0.11382113821123091,1,410
4,3922,0,106,0.99999999999975,0.036363636363636036,0.0701754385964223,1,420
4,3930,7,91,0.36363636363633056,0.0421052631578943,0.07547169811302012,1,430
4,3936,1,91,0.79999999999984,0.0421052631578943,0.0799999999999034,1,440
1,3935,6,90,0.14285714285712245,0.010989010989010868,0.020408163265173054,1,450
2,3923,3,104,0.39999999999992,0.01886792452830171,0.036036036035949355,1,460
6,3927,3,96,0.6666666666665926,0.05882352941176413,0.10810810810795715,1,470
0,3925,3,104,0.0,0.0,0.0,1,480
5,3937,3,87,0.6249999999999218,0.05434782608695594,0.09999999999985079,1,490
6,3924,2,100,0.7499999999999063,0.05660377358490513,0.1052631578946045,1,500
0,3922,4,106,0.0,0.0,0.0,1,510
1,3933,8,90,0.11111111111109877,0.010989010989010868,0.019999999999835802,1,520
1,3925,2,104,0.33333333333322224,0.009523809523809433,0.01851851851846416,1,530
3,3935,4,90,0.4285714285713673,0.032258064516128684,0.0599999999998686,1,540
8,3932,2,90,0.79999999999992,0.08163265306122366,0.14814814814797736,1,550
4,3923,7,98,0.36363636363633056,0.03921568627450942,0.07079646017681417,1,560
5,3918,8,101,0.38461538461535505,0.047169811320754276,0.08403361344518213,1,570
3,3936,4,89,0.4285714285713673,0.03260869565217356,0.06060606060592797,1,580
5,3908,3,116,0.6249999999999218,0.04132231404958644,0.07751937984484371,1,590
3,3938,1,90,0.7499999999998125,0.032258064516128684,0.06185567010301244,1,600
3,3913,3,113,0.4999999999999167,0.02586206896551702,0.04918032786875813,1,610
2,3923,3,104,0.39999999999992,0.01886792452830171,0.036036036035949355,1,620
1,3933,5,93,0.16666666666663887,0.010638297872340313,0.019999999999886803,1,630
5,3928,3,96,0.6249999999999218,0.049504950495049015,0.09174311926591736,1,640
3,3927,8,94,0.27272727272724795,0.030927835051546074,0.05555555555537158,1,650
3,3922,5,102,0.37499999999995315,0.0285714285714283,0.053097345132610864,1,660
4,3928,3,97,0.5714285714284898,0.039603960396039216,0.07407407407395149,1,670
2,3935,6,89,0.24999999999996875,0.021978021978021737,0.040404040403891034,1,680
5,3917,5,105,0.49999999999995,0.045454545454545046,0.08333333333317919,1,690
3,3913,4,112,0.4285714285713673,0.026086956521738904,0.04918032786874348,1,700
3,3919,4,106,0.4285714285713673,0.027522935779816262,0.05172413793092019,1,710
6,3937,2,87,0.7499999999999063,0.06451612903225737,0.1188118811879706,1,720
2,3902,3,125,0.39999999999992,0.01574803149606287,0.030303030302956963,1,730
4,3927,4,97,0.4999999999999375,0.039603960396039216,0.07339449541270668,1,740
4,3925,3,100,0.5714285714284898,0.038461538461538096,0.07207207207195261,1,750
1,3935,4,92,0.19999999999996,0.010752688172042895,0.020408163265208872,1,760
7,3931,2,92,0.7777777777776913,0.07070707070707,0.12962962962947444,1,770
2,3926,4,100,0.33333333333327775,0.01960784313725471,0.03703703703693142,1,780
5,3925,1,101,0.8333333333331945,0.047169811320754276,0.08928571428561129,1,790
4,3934,4,90,0.4999999999999375,0.04255319148936125,0.07843137254887352,1,800
2,3927,2,101,0.499999999999875,0.01941747572815515,0.03738317757002079,1,810
7,3918,5,102,0.5833333333332847,0.06422018348623795,0.11570247933866241,1,820
1,3931,5,95,0.16666666666663887,0.010416666666666559,0.019607843137143793,1,830
4,3933,2,93,0.6666666666665555,0.04123711340206143,0.07766990291251012,1,840
4,3927,1,100,0.79999999999984,0.038461538461538096,0.07339449541275517,1,850
3,3928,1,100,0.7499999999998125,0.02912621359223273,0.05607476635506717,1,860
2,3918,5,107,0.2857142857142449,0.01834862385321084,0.034482758620575656,1,870
6,3926,7,93,0.46153846153842604,0.06060606060606,0.10714285714265004,1,880
4,3929,3,96,0.5714285714284898,0.039999999999999605,0.07476635514006326,1,890
10,3920,5,97,0.6666666666666222,0.09345794392523278,0.16393442622928986,1,900
7,3943,2,80,0.7777777777776913,0.08045977011494161,0.1458333333331604,1,910
4,3927,5,96,0.44444444444439507,0.039999999999999605,0.0733944954126912,1,920
10,3917,6,99,0.624999999999961,0.0917431192660542,0.15999999999977424,1,930
6,3926,2,98,0.7499999999999063,0.05769230769230714,0.10714285714272258,1,940
8,3927,4,93,0.6666666666666111,0.07920792079207843,0.14159292035378998,1,950
6,3943,3,80,0.6666666666665926,0.06976744186046431,0.12631578947351005,1,960
8,3935,2,87,0.79999999999992,0.0842105263157886,0.15238095238077715,1,970
4,3924,7,97,0.36363636363633056,0.039603960396039216,0.07142857142839303,1,980
1,3943,8,80,0.11111111111109877,0.012345679012345527,0.02222222222204173,1,990
4,3915,1,112,0.79999999999984,0.034482758620689356,0.0661157024792585,1,1000
4,3920,3,105,0.5714285714284898,0.03669724770642168,0.06896551724126472,1,1010
7,3939,1,85,0.8749999999998906,0.0760869565217383,0.13999999999985002,1,1020
8,3917,0,107,0.999999999999875,0.06956521739130375,0.13008130081288438,1,1030
10,3928,2,92,0.8333333333332639,0.09803921568627355,0.17543859649103663,1,1040
8,3914,7,103,0.5333333333332978,0.07207207207207143,0.12698412698391523,1,1050
7,3903,2,120,0.7777777777776913,0.05511811023622004,0.10294117647046314,1,1060
4,3917,5,106,0.44444444444439507,0.036363636363636036,0.06722689075616159,1,1070
12,3927,2,91,0.8571428571427959,0.11650485436893092,0.20512820512799096,1,1080
11,3921,5,95,0.6874999999999571,0.1037735849056594,0.1803278688522282,1,1090
13,3936,2,81,0.8666666666666089,0.13829787234042407,0.23853211009150135,1,1100
9,3923,5,95,0.6428571428570969,0.08653846153846072,0.15254237288114425,1,1110
5,3925,6,96,0.45454545454541323,0.049504950495049015,0.08928571428553554,1,1120
12,3929,0,91,0.9999999999999166,0.11650485436893092,0.2086956521737225,1,1130
11,3929,2,90,0.8461538461537811,0.10891089108910784,0.19298245614014545,1,1140
6,3936,8,82,0.42857142857139796,0.06818181818181741,0.1176470588232903,1,1150
6,3918,1,107,0.8571428571427346,0.0530973451327429,0.09999999999988848,1,1160
8,3926,5,93,0.615384615384568,0.07920792079207843,0.14035087719277795,1,1170
9,3928,2,93,0.8181818181817438,0.0882352941176462,0.15929203539805156,1,1180
13,3926,1,92,0.9285714285713622,0.12380952380952263,0.21848739495777186,1,1190
6,3929,4,93,0.59999999999994,0.06060606060606,0.11009174311909739,1,1200
7,3941,3,81,0.69999999999993,0.07954545454545364,0.1428571428569567,1,1210
9,3924,2,97,0.8181818181817438,0.0849056603773577,0.15384615384598088,1,1220
7,3928,1,96,0.8749999999998906,0.06796116504854303,0.1261261261259901,1,1230
17,3921,1,93,0.944444444444392,0.15454545454545315,0.26562499999975414,1,1240
12,3928,1,91,0.9230769230768521,0.11650485436893092,0.20689655172393537,1,1250
12,3928,0,92,0.9999999999999166,0.11538461538461428,0.20689655172394888,1,1260
15,3913,1,103,0.9374999999999415,0.12711864406779555,0.22388059701471175,1,1270
19,3939,1,73,0.9499999999999525,0.20652173913043256,0.33928571428541493,1,1280
13,3931,2,86,0.8666666666666089,0.13131313131313,0.22807017543836397,1,1290
16,3915,0,101,0.9999999999999376,0.1367521367521356,0.24060150375918324,1,1300
16,3924,1,91,0.94117647058818,0.14953271028037243,0.25806451612879144,1,1310
13,3934,4,81,0.7647058823528963,0.13829787234042407,0.23423423423397063,1,1320
12,3941,1,78,0.9230769230768521,0.13333333333333186,0.233009708737639,1,1330
14,3934,1,83,0.9333333333332711,0.144329896907215,0.24999999999976358,1,1340
18,3925,0,89,0.9999999999999445,0.168224299065419,0.28799999999974885,1,1350
18,3925,0,89,0.9999999999999445,0.168224299065419,0.28799999999974885,1,1360
17,3932,4,79,0.809523809523771,0.1770833333333315,0.2905982905979911,1,1370
19,3932,1,80,0.9499999999999525,0.19191919191919,0.319327731092152,1,1380
13,3927,2,90,0.8666666666666089,0.1262135922330085,0.22033898305062183,1,1390
20,3935,1,76,0.9523809523809071,0.20833333333333118,0.3418803418800415,1,1400
17,3936,2,77,0.8947368421052162,0.18085106382978533,0.30088495575192736,1,1410
22,3917,3,90,0.8799999999999648,0.19642857142856968,0.3211678832113758,1,1420
19,3925,2,86,0.9047619047618618,0.18095238095237923,0.301587301587019,1,1430
20,3930,2,80,0.9090909090908679,0.199999999999998,0.32786885245871544,1,1440
23,3938,4,67,0.8518518518518203,0.2555555555555527,0.3931623931620314,1,1450
24,3921,2,85,0.9230769230768876,0.2201834862385301,0.35555555555523927,1,1460
25,3924,1,82,0.9615384615384246,0.23364485981308195,0.37593984962373994,1,1470
27,3921,2,82,0.9310344827585887,0.24770642201834636,0.3913043478257493,1,1480
21,3938,4,69,0.8399999999999664,0.23333333333333076,0.3652173913040012,1,1490
23,3918,4,87,0.8518518518518203,0.2090909090909072,0.3357664233573428,1,1500
27,3919,3,83,0.89999999999997,0.24545454545454323,0.38571428571394345,1,1510
18,3926,5,83,0.78260869565214,0.17821782178217646,0.2903225806448545,1,1520
28,3925,0,79,0.9999999999999644,0.2616822429906518,0.41481481481447996,1,1530
24,3912,0,96,0.9999999999999584,0.19999999999999835,0.33333333333305093,1,1540
19,3907,2,104,0.9047619047618618,0.1544715447154459,0.2638888888886361,1,1550
25,3921,2,84,0.9259259259258917,0.22935779816513552,0.3676470588232058,1,1560
24,3916,0,92,0.9999999999999584,0.20689655172413615,0.34285714285685387,1,1570
29,3938,1,64,0.9666666666666345,0.311827956989244,0.471544715446778,1,1580
25,3923,2,82,0.9259259259258917,0.23364485981308195,0.37313432835788163,1,1590
23,3911,3,95,0.8846153846153506,0.1949152542372865,0.3194444444441441,1,1600
27,3914,2,89,0.9310344827585887,0.23275862068965317,0.3724137931031231,1,1610
26,3928,2,76,0.9285714285713955,0.25490196078431127,0.39999999999965585,1,1620
23,3940,3,66,0.8846153846153506,0.25842696629213197,0.39999999999964314,1,1630
25,3931,3,73,0.892857142857111,0.2551020408163239,0.39682539682504486,1,1640
24,3931,2,75,0.9230769230768876,0.24242424242424,0.3839999999996644,1,1650
25,3935,2,70,0.9259259259258917,0.26315789473683937,0.40983606557341906,1,1660
26,3933,2,71,0.9285714285713955,0.26804123711339933,0.4159999999996457,1,1670
24,3947,4,57,0.8571428571428266,0.29629629629629267,0.44036697247667433,1,1680
26,3929,2,75,0.9285714285713955,0.2574257425742549,0.4031007751934523,1,1690
23,3920,2,87,0.9199999999999633,0.2090909090909072,0.34074074074043387,1,1700
26,3934,2,70,0.9285714285713955,0.27083333333333054,0.419354838709321,1,1710
28,3929,1,74,0.9655172413792771,0.27450980392156593,0.42748091603018307,1,1720
25,3918,2,87,0.9259259259258917,0.22321428571428373,0.35971223021550913,1,1730
27,3926,3,76,0.89999999999997,0.26213592233009453,0.4060150375936295,1,1740
22,3929,2,79,0.9166666666666285,0.21782178217821568,0.3519999999996841,1,1750
22,3928,3,79,0.8799999999999648,0.21782178217821568,0.34920634920602556,1,1760
29,3923,2,78,0.9354838709677118,0.27102803738317505,0.4202898550721093,1,1770
23,3930,9,70,0.7187499999999775,0.2473118279569866,0.36799999999961325,1,1780
30,3938,1,63,0.9677419354838398,0.32258064516128687,0.4838709677415527,1,1790
29,3925,4,74,0.8787878787878521,0.2815533980582497,0.42647058823492023,1,1800
27,3925,3,77,0.89999999999997,0.25961538461538214,0.4029850746265122,1,1810
24,3928,4,76,0.8571428571428266,0.2399999999999976,0.37499999999965233,1,1820
29,3935,5,63,0.8529411764705631,0.3152173913043444,0.46031746031705895,1,1830
28,3925,1,78,0.9655172413792771,0.2641509433962239,0.4148148148144713,1,1840
27,3929,1,75,0.9642857142856799,0.26470588235293857,0.41538461538427096,1,1850
27,3927,5,73,0.8437499999999736,0.2699999999999973,0.4090909090905355,1,1860
27,3936,5,64,0.8437499999999736,0.2967032967032935,0.43902439024351037,1,1870
26,3937,3,66,0.8965517241379002,0.28260869565217084,0.42975206611533084,1,1880
28,3936,2,66,0.9333333333333023,0.29787234042552874,0.45161290322543235,1,1890
30,3932,1,69,0.9677419354838398,0.3030303030303,0.4615384615380912,1,1900
31,3919,4,78,0.8857142857142604,0.28440366972476805,0.4305555555551816,1,1910
30,3924,0,78,0.9999999999999667,0.27777777777777524,0.4347826086953056,1,1920
31,3912,1,88,0.9687499999999697,0.26050420168067007,0.41059602648972665,1,1930
27,3931,1,73,0.9642857142856799,0.2699999999999973,0.4218749999996516,1,1940
33,3941,0,58,0.9999999999999697,0.3626373626373587,0.5322580645157298,1,1950
31,3929,1,71,0.9687499999999697,0.303921568627448,0.4626865671638086,1,1960
30,3937,3,62,0.9090909090908815,0.3260869565217356,0.4799999999996037,1,1970
30,3940,1,61,0.9677419354838398,0.32967032967032606,0.4918032786881375,1,1980
32,3929,2,69,0.9411764705882075,0.3168316831683137,0.4740740740736902,1,1990
32,3931,4,65,0.8888888888888642,0.32989690721649145,0.48120300751839495,1,2000
29,3923,4,76,0.8787878787878521,0.2761904761904736,0.4202898550720938,1,2010
29,3926,4,73,0.8787878787878521,0.2843137254901933,0.42962962962925383,1,2020
34,3926,4,68,0.8947368421052395,0.3333333333333301,0.4857142857138832,1,2030
37,3929,2,64,0.9487179487179244,0.3663366336633627,0.528571428571019,1,2040
35,3948,2,47,0.9459459459459203,0.42682926829267775,0.5882352941172087,1,2050
35,3925,1,71,0.9722222222221951,0.33018867924527995,0.4929577464784878,1,2060
29,3909,2,92,0.9354838709677118,0.23966942148760134,0.3815789473680913,1,2070
28,3932,1,71,0.9655172413792771,0.28282828282828,0.4374999999996427,1,2080
31,3937,2,62,0.9393939393939109,0.33333333333332976,0.4920634920630976,1,2090
40,3923,4,65,0.9090909090908884,0.3809523809523773,0.5369127516774289,1,2100
35,3930,1,66,0.9722222222221951,0.3465346534653431,0.5109489051090941,1,2110
34,3931,2,65,0.9444444444444181,0.34343434343434,0.5037037037033051,1,2120
33,3928,4,67,0.8918918918918678,0.32999999999999674,0.481751824817117,1,2130
31,3923,4,74,0.8857142857142604,0.29523809523809247,0.4428571428567616,1,2140
35,3938,2,57,0.9459459459459203,0.3804347826086915,0.5426356589143111,1,2150
35,3919,1,77,0.9722222222221951,0.3124999999999972,0.4729729729725984,1,2160
34,3915,6,77,0.8499999999999787,0.30630630630630357,0.45033112582741913,1,2170
38,3918,2,74,0.9499999999999762,0.33928571428571125,0.49999999999960554,1,2180
35,3922,2,73,0.9459459459459203,0.3240740740740711,0.48275862068926834,1,2190
33,3920,3,76,0.9166666666666412,0.3027522935779789,0.4551724137927239,1,2200
36,3923,2,71,0.9473684210526065,0.336448598130838,0.4965517241375374,1,2210
36,3937,5,54,0.8780487804877835,0.3999999999999956,0.5496183206102486,1,2220
36,3928,4,64,0.8999999999999775,0.35999999999999643,0.5142857142852987,1,2230
41,3930,2,59,0.9534883720930011,0.4099999999999959,0.5734265734261448,1,2240
39,3924,3,66,0.9285714285714064,0.3714285714285679,0.5306122448975438,1,2250
30,3925,4,73,0.8823529411764446,0.2912621359223273,0.43795620437918253,1,2260
40,3920,3,69,0.9302325581395132,0.3669724770642168,0.5263157894732715,1,2270
37,3934,8,53,0.8222222222222039,0.41111111111110654,0.5481481481476955,1,2280
34,3937,2,59,0.9444444444444181,0.36559139784945843,0.5271317829453258,1,2290
38,3926,1,67,0.9743589743589494,0.36190476190475845,0.5277777777773754,1,2300
44,3926,1,61,0.977777777777756,0.41904761904761506,0.5866666666662388,1,2310
40,3917,2,73,0.9523809523809297,0.35398230088495264,0.5161290322576627,1,2320
39,3929,0,64,0.9999999999999744,0.37864077669902546,0.5492957746474811,1,2330
41,3932,1,58,0.9761904761904528,0.41414141414141,0.5815602836875167,1,2340
35,3925,3,69,0.921052631578923,0.33653846153845834,0.49295774647847423,1,2350
38,3918,3,73,0.9268292682926603,0.3423423423423393,0.49999999999959954,1,2360
40,3919,1,72,0.9756097560975371,0.357142857142854,0.5228758169930648,1,2370
37,3920,1,74,0.9736842105262902,0.3333333333333304,0.4966442953016268,1,2380
37,3925,3,67,0.9249999999999768,0.35576923076922734,0.5138888888884804,1,2390
35,3929,4,64,0.8974358974358744,0.35353535353535,0.5072463768111813,1,2400
37,3918,4,73,0.9024390243902218,0.3363636363636333,0.4900662251651608,1,2410
39,3941,0,52,0.9999999999999744,0.4285714285714239,0.5999999999995708,1,2420
43,3933,3,53,0.9347826086956318,0.447916666666662,0.6056338028164548,1,2430
37,3943,1,51,0.9736842105262902,0.4204545454545407,0.5873015873011567,1,2440
41,3923,2,66,0.9534883720930011,0.3831775700934544,0.5466666666662504,1,2450
37,3916,4,75,0.9024390243902218,0.3303571428571399,0.48366013071855557,1,2460
40,3916,2,74,0.9523809523809297,0.35087719298245307,0.5128205128201128,1,2470
43,3945,2,42,0.9555555555555343,0.5058823529411706,0.6615384615379987,1,2480
39,3933,2,58,0.9512195121950987,0.40206185567009894,0.5652173913039219,1,2490
39,3925,1,67,0.9749999999999756,0.3679245283018833,0.5342465753420605,1,2500
41,3924,1,66,0.9761904761904528,0.3831775700934544,0.5503355704693864,1,2510
44,3931,1,56,0.977777777777756,0.4399999999999956,0.6068965517237015,1,2520
41,3930,3,58,0.9318181818181606,0.41414141414141,0.5734265734261393,1,2530
41,3928,2,61,0.9534883720930011,0.40196078431372156,0.5655172413788854,1,2540
43,3924,6,59,0.8775510204081454,0.4215686274509763,0.5695364238406136,1,2550
41,3909,2,80,0.9534883720930011,0.3388429752066088,0.499999999999607,1,2560
40,3924,1,67,0.9756097560975371,0.3738317757009311,0.5405405405401327,1,2570
44,3903,6,79,0.8799999999999824,0.3577235772357695,0.508670520230797,1,2580
40,3924,1,67,0.9756097560975371,0.3738317757009311,0.5405405405401327,1,2590
44,3930,1,57,0.977777777777756,0.43564356435643137,0.6027397260269626,1,2600
38,3917,4,73,0.9047619047618832,0.3423423423423393,0.49673202614338596,1,2610
34,3943,4,51,0.8947368421052395,0.3999999999999953,0.5528455284548486,1,2620
46,3934,4,48,0.9199999999999816,0.4893617021276544,0.6388888888884267,1,2630
41,3913,3,75,0.9318181818181606,0.35344827586206595,0.5124999999995947,1,2640
41,3920,4,67,0.9111111111110908,0.37962962962962615,0.5359477124178784,1,2650
35,3918,5,74,0.8749999999999781,0.32110091743118974,0.46979865771772167,1,2660
41,3925,2,64,0.9534883720930011,0.39047619047618676,0.5540540540536343,1,2670
44,3916,3,69,0.9361702127659375,0.3893805309734479,0.5499999999995782,1,2680
43,3927,2,60,0.9555555555555343,0.4174757281553358,0.58108108108065,1,2690
44,3929,2,57,0.9565217391304139,0.43564356435643137,0.5986394557818747,1,2700
38,3939,3,52,0.9268292682926603,0.42222222222221756,0.5801526717552863,1,2710
42,3924,2,64,0.9545454545454328,0.3962264150943359,0.559999999999578,1,2720
39,3918,7,68,0.8478260869565033,0.3644859813084078,0.5098039215682003,1,2730
38,3922,4,68,0.9047619047618832,0.3584905660377325,0.5135135135131,1,2740
35,3927,4,66,0.8974358974358744,0.3465346534653431,0.4999999999995909,1,2750
38,3939,5,50,0.8837209302325375,0.43181818181817694,0.5801526717552753,1,2760
43,3925,4,60,0.914893617021257,0.4174757281553358,0.5733333333328954,1,2770
43,3937,4,48,0.914893617021257,0.47252747252746735,0.6231884057966431,1,2780
35,3923,5,69,0.8749999999999781,0.33653846153845834,0.4861111111107032,1,2790
45,3928,1,58,0.9782608695651961,0.4368932038834909,0.6040268456371489,1,2800
38,3934,4,56,0.9047619047618832,0.40425531914893187,0.5588235294113295,1,2810
41,3912,5,74,0.8913043478260675,0.3565217391304317,0.5093167701859209,1,2820
37,3938,6,51,0.8604651162790498,0.4204545454545407,0.5648854961827564,1,2830
43,3919,2,68,0.9555555555555343,0.38738738738738393,0.5512820512816337,1,2840
47,3941,2,42,0.9591836734693682,0.5280898876404435,0.6811594202893873,1,2850
38,3915,6,73,0.863636363636344,0.3423423423423393,0.4903225806447484,1,2860
43,3910,2,77,0.9555555555555343,0.35833333333333034,0.5212121212117181,1,2870
52,3930,2,48,0.9629629629629451,0.5199999999999948,0.6753246753242111,1,2880
43,3925,4,60,0.914893617021257,0.4174757281553358,0.5733333333328954,1,2890
36,3926,6,64,0.8571428571428367,0.35999999999999643,0.507042253520703,1,2900
44,3930,2,56,0.9565217391304139,0.4399999999999956,0.6027397260269574,1,2910
48,3920,3,61,0.9411764705882169,0.4403669724770602,0.5999999999995581,1,2920
43,3915,10,64,0.8113207547169657,0.40186915887850094,0.5374999999995502,1,2930
49,3923,7,53,0.8749999999999843,0.4803921568627404,0.6202531645564965,1,2940
40,3930,5,57,0.8888888888888691,0.4123711340206143,0.5633802816896999,1,2950
46,3926,6,54,0.8846153846153676,0.4599999999999954,0.6052631578942786,1,2960
45,3929,3,55,0.9374999999999805,0.4499999999999955,0.6081081081076616,1,2970
44,3922,4,62,0.9166666666666475,0.4150943396226376,0.571428571428135,1,2980
42,3917,3,70,0.9333333333333126,0.37499999999999667,0.5350318471333422,1,2990
55,3912,3,62,0.9482758620689491,0.4700854700854661,0.6285714285709783,1,3000
42,3924,1,65,0.9767441860464888,0.39252336448597763,0.5599999999995835,1,3010
40,3926,3,63,0.9302325581395132,0.38834951456310307,0.547945205479029,1,3020
40,3938,5,49,0.8888888888888691,0.449438202247186,0.5970149253726793,1,3030
41,3923,3,65,0.9318181818181606,0.38679245283018504,0.5466666666662447,1,3040
46,3926,2,58,0.9583333333333134,0.44230769230768807,0.6052631578942966,1,3050
41,3920,7,64,0.8541666666666489,0.39047619047618676,0.535947712417863,1,3060
36,3935,1,60,0.9729729729729466,0.3749999999999961,0.5413533834582369,1,3070
43,3935,7,47,0.8599999999999828,0.47777777777777247,0.6142857142852463,1,3080
41,3933,4,54,0.9111111111110908,0.4315789473684165,0.5857142857138411,1,3090
41,3938,2,51,0.9534883720930011,0.4456521739130387,0.6074074074069643,1,3100
45,3928,3,56,0.9374999999999805,0.44554455445544117,0.6040268456371392,1,3110
37,3934,5,56,0.88095238095236,0.39784946236558716,0.5481481481477114,1,3120
48,3910,1,73,0.9795918367346739,0.3966942148760298,0.5647058823525242,1,3130
41,3908,6,77,0.8723404255318963,0.34745762711864114,0.4969696969692835,1,3140
47,3914,8,63,0.854545454545439,0.4272727272727234,0.5696969696965183,1,3150
42,3917,6,67,0.8749999999999818,0.38532110091742766,0.5350318471333266,1,3160
38,3922,5,67,0.8837209302325375,0.36190476190475845,0.5135135135130943,1,3170
47,3917,4,64,0.9215686274509622,0.42342342342341965,0.5802469135798083,1,3180
44,3925,6,57,0.8799999999999824,0.43564356435643137,0.5827814569531917,1,3190
42,3934,2,54,0.9545454545454328,0.43749999999999545,0.5999999999995603,1,3200
45,3926,3,58,0.9374999999999805,0.4368932038834909,0.5960264900657836,1,3210
42,3928,4,58,0.9130434782608496,0.4199999999999958,0.5753424657529851,1,3220
48,3932,3,49,0.9411764705882169,0.4948453608247372,0.6486486486481882,1,3230
48,3926,2,56,0.9599999999999808,0.4615384615384571,0.6233766233761767,1,3240
50,3924,5,53,0.9090909090908925,0.4854368932038788,0.6329113924046014,1,3250
42,3922,3,65,0.9333333333333126,0.39252336448597763,0.5526315789469443,1,3260
47,3933,4,48,0.9215686274509622,0.494736842105258,0.6438356164378927,1,3270
47,3924,4,57,0.9215686274509622,0.4519230769230726,0.6064516129027764,1,3280
54,3920,3,55,0.9473684210526149,0.4954128440366927,0.6506024096380955,1,3290
47,3933,0,52,0.9999999999999787,0.47474747474747,0.6438356164379108,1,3300
46,3922,3,61,0.9387755102040625,0.42990654205607076,0.5897435897431512,1,3310
42,3921,8,61,0.8399999999999832,0.4077669902912582,0.54901960784269,1,3320
44,3930,0,58,0.9999999999999772,0.43137254901960365,0.6027397260269678,1,3330
45,3932,9,46,0.8333333333333178,0.4945054945054891,0.6206896551719377,1,3340
44,3927,8,53,0.8461538461538298,0.45360824742267575,0.5906040268451752,1,3350
49,3929,3,51,0.9423076923076742,0.4899999999999951,0.6447368421048045,1,3360
48,3920,8,56,0.8571428571428418,0.4615384615384571,0.5999999999995375,1,3370
40,3916,3,73,0.9302325581395132,0.35398230088495264,0.512820512820107,1,3380
51,3918,2,61,0.962264150943378,0.4553571428571388,0.6181818181813746,1,3390
44,3918,4,66,0.9166666666666475,0.39999999999999636,0.5569620253160256,1,3400
46,3928,4,54,0.9199999999999816,0.4599999999999954,0.6133333333328806,1,3410
45,3931,5,51,0.8999999999999819,0.46874999999999517,0.6164383561639247,1,3420
49,3921,2,60,0.9607843137254714,0.44954128440366564,0.6124999999995581,1,3430
47,3934,3,48,0.9399999999999812,0.494736842105258,0.6482758620685047,1,3440
